PCM_type_Wall,Thickness_Wall,Melting_Point_Wall,PCM_type_Roof,Thickness_Roof,Melting_Point_Roof,Roof_PCM_Position,wall_PCM_Position,IDD,EUI,TL,city,pareto,TL_phase
0.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,5.051312,47.222,0.0,Ardebial,False,0.0
1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,5.055294,47.272,1.0,Ardebial,False,1.0
0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,5.047943,47.073,1.0,Ardebial,False,1.0
0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5.042746,47.173,0.0,Ardebial,False,0.0
1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,5.099154,47.917,1.0,Ardebial,False,1.0
0.0,2.0,4.0,1.0,3.0,2.0,0.0,0.0,5.134154,47.371,1.0,Ardebial,False,1.0
0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,5.106187,47.024,0.0,Ardebial,False,0.0
1.0,3.0,4.0,0.0,3.0,2.0,1.0,1.0,4.861593,45.784,0.0,Ardebial,False,0.0
0.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,5.077359,47.569,0.0,Ardebial,False,0.0
1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,4.938926,46.379,0.0,Ardebial,False,0.0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,5.018561,46.875,1.0,Ardebial,False,1.0
0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,5.02607,47.123,1.0,Ardebial,False,1.0
0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,5.072433,47.52,0.0,Ardebial,False,0.0
0.0,2.0,3.0,0.0,3.0,4.0,1.0,2.0,5.033645,46.974,0.0,Ardebial,False,0.0
0.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,5.066675,47.47,0.0,Ardebial,False,0.0
0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,5.077359,47.569,0.0,Ardebial,False,0.0
0.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,5.082049,47.52,1.0,Ardebial,False,1.0
0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,5.093362,47.421,1.0,Ardebial,False,1.0
1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.009467,46.875,0.0,Ardebial,False,0.0
1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.032945,47.123,0.0,Ardebial,False,0.0
0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,5.138788,47.52,1.0,Ardebial,True,1.0
1.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,5.026006,47.024,0.0,Ardebial,False,0.0
1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,5.09497,47.768,1.0,Ardebial,False,1.0
1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.120672,47.817,1.0,Ardebial,False,1.0
0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.051312,47.222,0.0,Ardebial,False,0.0
1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,4.85633,45.635,0.0,Ardebial,False,0.0
1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,5.007505,46.875,0.0,Ardebial,False,0.0
0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,5.063149,47.47,1.0,Ardebial,False,1.0
0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,5.067263,47.47,0.0,Ardebial,False,0.0
0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,5.094644,47.718,1.0,Ardebial,False,1.0
1.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,4.939889,46.23,0.0,Ardebial,False,0.0
1.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,4.985186,46.825,0.0,Ardebial,False,0.0
1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,4.858312,45.685,0.0,Ardebial,False,0.0
1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,5.08301,47.718,1.0,Ardebial,False,1.0
1.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,5.053223,47.272,1.0,Ardebial,False,1.0
0.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,5.062232,47.47,1.0,Ardebial,False,1.0
1.0,2.0,4.0,0.0,1.0,3.0,0.0,2.0,5.046377,47.073,0.0,Ardebial,False,0.0
1.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,5.025667,46.974,0.0,Ardebial,False,0.0
0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,5.078732,46.974,0.0,Ardebial,False,0.0
0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,5.033645,46.974,0.0,Ardebial,False,0.0
0.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,5.047465,47.073,1.0,Ardebial,False,1.0
0.0,2.0,4.0,1.0,1.0,4.0,0.0,1.0,5.067153,47.123,0.0,Ardebial,False,0.0
0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.963988,46.379,0.0,Ardebial,False,0.0
1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,5.096848,47.321,0.0,Ardebial,False,0.0
1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,5.095951,47.817,1.0,Ardebial,False,1.0
0.0,2.0,3.0,0.0,3.0,3.0,1.0,2.0,5.033645,46.974,0.0,Ardebial,False,0.0
1.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,4.943296,46.379,0.0,Ardebial,False,0.0
0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.082049,47.52,1.0,Ardebial,False,1.0
1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,4.853528,45.585,0.0,Ardebial,False,0.0
0.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,5.098317,47.768,1.0,Ardebial,False,1.0
1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,5.052508,46.825,0.0,Ardebial,False,0.0
1.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,4.85633,45.635,0.0,Ardebial,False,0.0
0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,5.066675,47.47,0.0,Ardebial,False,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.095901,47.52,0.0,Ardebial,False,0.0
0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.067263,47.47,0.0,Ardebial,False,0.0
1.0,2.0,1.0,0.0,2.0,3.0,0.0,2.0,5.058823,46.925,0.0,Ardebial,False,0.0
0.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,5.001711,46.825,0.0,Ardebial,False,0.0
1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.09986,47.917,1.0,Ardebial,False,1.0
0.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,5.067153,47.123,0.0,Ardebial,False,0.0
1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,5.019807,46.974,0.0,Ardebial,False,0.0
1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,5.009467,46.875,0.0,Ardebial,False,0.0
1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,5.06189,47.421,0.0,Ardebial,False,0.0
0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,5.072433,47.52,0.0,Ardebial,False,0.0
0.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,5.063439,47.47,1.0,Ardebial,False,1.0
0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,5.067263,47.47,0.0,Ardebial,False,0.0
0.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,5.082249,46.925,0.0,Ardebial,False,0.0
0.0,3.0,3.0,1.0,0.0,4.0,1.0,1.0,4.967999,46.627,0.0,Ardebial,False,0.0
1.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,5.075676,47.47,1.0,Ardebial,False,1.0
0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,5.036634,47.073,0.0,Ardebial,False,0.0
0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,5.098317,47.768,1.0,Ardebial,False,1.0
0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,5.036634,47.073,0.0,Ardebial,False,0.0
1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,5.054907,46.875,0.0,Ardebial,False,0.0
0.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,5.108389,47.966,1.0,Ardebial,True,1.0
0.0,1.0,3.0,0.0,2.0,4.0,2.0,0.0,5.077274,47.371,1.0,Ardebial,False,1.0
0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.131176,47.569,1.0,Ardebial,True,1.0
1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,5.009467,46.875,0.0,Ardebial,False,0.0
0.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,5.015395,46.429,0.0,Ardebial,False,0.0
0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,5.03869,47.123,1.0,Ardebial,False,1.0
1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,5.051709,47.222,1.0,Ardebial,False,1.0
0.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,5.026109,46.677,1.0,Ardebial,False,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.055929,47.272,0.0,Ardebial,False,0.0
0.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,5.033645,46.974,0.0,Ardebial,False,0.0
0.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,4.951703,46.429,0.0,Ardebial,False,0.0
0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,5.106149,47.966,1.0,Ardebial,False,1.0
1.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,5.054907,46.875,0.0,Ardebial,False,0.0
0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,5.070177,47.47,0.0,Ardebial,False,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.072433,47.52,0.0,Ardebial,False,0.0
0.0,3.0,4.0,0.0,2.0,4.0,2.0,1.0,5.034684,47.024,0.0,Ardebial,False,0.0
1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,5.032945,47.123,0.0,Ardebial,False,0.0
1.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,5.077607,47.47,0.0,Ardebial,False,0.0
1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,5.066909,46.528,1.0,Ardebial,False,1.0
1.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,5.046609,47.173,0.0,Ardebial,False,0.0
1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5.055294,47.272,1.0,Ardebial,False,1.0
1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5.007505,46.875,0.0,Ardebial,False,0.0
0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,5.036634,47.073,0.0,Ardebial,False,0.0
0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,5.077274,47.371,1.0,Ardebial,False,1.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.055943,47.272,0.0,Ardebial,False,0.0
1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,5.134916,47.421,0.0,Ardebial,False,0.0
1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,4.97248,46.28,1.0,Ardebial,False,1.0
0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,5.036634,47.073,0.0,Ardebial,False,0.0
0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,5.094116,47.47,0.0,Ardebial,False,0.0
0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,5.071677,47.47,1.0,Ardebial,False,1.0
1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,5.076017,47.569,0.0,Ardebial,False,0.0
0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,5.131176,47.569,1.0,Ardebial,True,1.0
1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,5.053223,47.272,1.0,Ardebial,False,1.0
1.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,5.044485,47.272,1.0,Ardebial,False,1.0
1.0,3.0,3.0,0.0,2.0,4.0,1.0,2.0,4.939889,46.23,0.0,Ardebial,False,0.0
1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,5.053223,47.272,1.0,Ardebial,False,1.0
0.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,5.067153,47.123,0.0,Ardebial,False,0.0
1.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,5.115446,47.569,0.0,Ardebial,False,0.0
1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,5.113832,47.917,1.0,Ardebial,True,1.0
0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,5.134154,47.371,1.0,Ardebial,False,1.0
0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,5.082049,47.52,1.0,Ardebial,False,1.0
1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,4.919376,46.429,0.0,Ardebial,False,0.0
1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,4.858312,45.685,0.0,Ardebial,False,0.0
1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,5.009467,46.875,0.0,Ardebial,False,0.0
1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,5.026006,47.024,0.0,Ardebial,False,0.0
1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,5.079325,47.669,1.0,Ardebial,False,1.0
1.0,3.0,1.0,1.0,3.0,4.0,0.0,1.0,4.951897,45.833,0.0,Ardebial,False,0.0
0.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,5.084524,47.123,0.0,Ardebial,False,0.0
1.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,5.026006,47.024,0.0,Ardebial,False,0.0
0.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,5.070177,47.47,0.0,Ardebial,False,0.0
1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,5.073853,47.421,1.0,Ardebial,False,1.0
1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,5.075676,47.47,1.0,Ardebial,False,1.0
0.0,2.0,4.0,1.0,0.0,1.0,2.0,1.0,5.050553,47.222,0.0,Ardebial,False,0.0
1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,5.06192,47.321,1.0,Ardebial,False,1.0
1.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,5.114123,47.569,0.0,Ardebial,False,0.0
0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,5.036634,47.073,0.0,Ardebial,False,0.0
1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5.009467,46.875,0.0,Ardebial,False,0.0
0.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,5.033645,46.974,0.0,Ardebial,False,0.0
1.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,5.084356,47.718,1.0,Ardebial,False,1.0
0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,5.064722,47.222,0.0,Ardebial,False,0.0
0.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,4.900415,46.032,0.0,Ardebial,False,0.0
1.0,1.0,4.0,1.0,2.0,2.0,0.0,2.0,5.052508,46.825,0.0,Ardebial,False,0.0
1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,4.956086,46.528,0.0,Ardebial,False,0.0
1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,5.054907,46.875,0.0,Ardebial,False,0.0
0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,5.10611,47.718,0.0,Ardebial,False,0.0
1.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,4.935914,46.28,0.0,Ardebial,False,0.0
0.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,5.110015,47.123,0.0,Ardebial,False,0.0
0.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,5.047943,47.073,1.0,Ardebial,False,1.0
1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,5.120672,47.817,1.0,Ardebial,False,1.0
0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,5.131176,47.569,1.0,Ardebial,True,1.0
1.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,4.938683,46.23,0.0,Ardebial,False,0.0
0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,5.071677,47.47,1.0,Ardebial,False,1.0
1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,5.008374,46.875,0.0,Ardebial,False,0.0
1.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,5.084539,47.421,0.0,Ardebial,False,0.0
0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,5.095901,47.52,0.0,Ardebial,False,0.0
0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.095549,47.817,1.0,Ardebial,False,1.0
0.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,5.098317,47.768,1.0,Ardebial,False,1.0
1.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,5.014062,46.825,0.0,Ardebial,False,0.0
0.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,5.076969,46.776,0.0,Ardebial,False,0.0
0.0,2.0,3.0,0.0,2.0,4.0,2.0,2.0,5.001711,46.825,0.0,Ardebial,False,0.0
0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,5.095901,47.52,0.0,Ardebial,False,0.0
1.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,5.017649,46.974,0.0,Ardebial,False,0.0
1.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,5.068286,47.52,0.0,Ardebial,False,0.0
1.0,3.0,0.0,1.0,1.0,4.0,1.0,2.0,4.853528,45.585,0.0,Ardebial,False,0.0
1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,4.858312,45.685,0.0,Ardebial,False,0.0
0.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,5.084524,47.123,0.0,Ardebial,False,0.0
1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,5.084539,47.421,0.0,Ardebial,False,0.0
1.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,4.9585,46.528,0.0,Ardebial,False,0.0
0.0,2.0,4.0,0.0,2.0,1.0,2.0,1.0,5.034684,47.024,0.0,Ardebial,False,0.0
1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.009467,46.875,0.0,Ardebial,False,0.0
1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,5.023585,46.974,0.0,Ardebial,False,0.0
0.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,5.103487,47.867,1.0,Ardebial,False,1.0
0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,5.093482,47.817,1.0,Ardebial,False,1.0
1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,5.083407,47.718,1.0,Ardebial,False,1.0
1.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,5.054907,46.875,0.0,Ardebial,False,0.0
1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,5.07557,47.52,1.0,Ardebial,False,1.0
1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,5.083407,47.718,1.0,Ardebial,False,1.0
1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,5.055929,47.272,0.0,Ardebial,False,0.0
0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,5.071677,47.47,1.0,Ardebial,False,1.0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.06189,47.421,0.0,Ardebial,False,0.0
1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,5.054907,46.875,0.0,Ardebial,False,0.0
0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,5.064722,47.222,0.0,Ardebial,False,0.0
0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,5.10412,47.917,1.0,Ardebial,False,1.0
0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,5.068088,47.321,1.0,Ardebial,False,1.0
1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,5.09986,47.917,1.0,Ardebial,False,1.0
0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.065793,47.321,1.0,Ardebial,False,1.0
0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,5.074763,47.421,1.0,Ardebial,False,1.0
1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,4.927389,46.329,0.0,Ardebial,False,0.0
1.0,1.0,3.0,0.0,2.0,3.0,0.0,2.0,5.094408,47.272,0.0,Ardebial,False,0.0
0.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,4.963988,46.379,0.0,Ardebial,False,0.0
1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,5.084356,47.718,1.0,Ardebial,False,1.0
0.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,5.051312,47.222,0.0,Ardebial,False,0.0
0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.030078,47.024,0.0,Ardebial,False,0.0
1.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0,4.858312,45.685,0.0,Ardebial,False,0.0
1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,5.02514,46.974,0.0,Ardebial,False,0.0
1.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,5.083407,47.718,1.0,Ardebial,False,1.0
0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,5.072433,47.52,0.0,Ardebial,False,0.0
0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,5.051312,47.222,0.0,Ardebial,False,0.0
1.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,5.084356,47.718,1.0,Ardebial,False,1.0
1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,5.104419,47.371,1.0,Ardebial,False,1.0
0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,4.967999,46.627,0.0,Ardebial,False,0.0
0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,5.036634,47.073,0.0,Ardebial,False,0.0
0.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,5.072433,47.52,0.0,Ardebial,False,0.0
0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,4.968751,46.627,0.0,Ardebial,False,0.0
0.0,1.0,4.0,0.0,3.0,4.0,0.0,1.0,5.095901,47.52,0.0,Ardebial,False,0.0
1.0,3.0,4.0,0.0,2.0,0.0,2.0,1.0,4.938683,46.23,0.0,Ardebial,False,0.0
1.0,2.0,4.0,1.0,3.0,3.0,2.0,0.0,4.971403,46.181,1.0,Ardebial,False,1.0
1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,5.084356,47.718,1.0,Ardebial,False,1.0
0.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,5.010689,46.925,1.0,Ardebial,False,1.0
0.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,4.900415,46.032,0.0,Ardebial,False,0.0
1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,5.127744,47.619,1.0,Ardebial,False,1.0
0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,5.02664,47.123,1.0,Ardebial,False,1.0
0.0,3.0,4.0,0.0,3.0,1.0,1.0,2.0,4.910633,46.032,0.0,Ardebial,False,0.0
0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,5.12537,47.817,1.0,Ardebial,True,1.0
0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,5.072433,47.52,0.0,Ardebial,False,0.0
1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,5.08772,47.669,1.0,Ardebial,False,1.0
0.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,5.095901,47.52,0.0,Ardebial,False,0.0
0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.041276,47.024,0.0,Ardebial,False,0.0
1.0,3.0,4.0,0.0,1.0,3.0,2.0,1.0,4.914576,46.379,0.0,Ardebial,False,0.0
0.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,5.033645,46.974,0.0,Ardebial,False,0.0
0.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,5.098566,47.718,1.0,Ardebial,False,1.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.009467,46.875,0.0,Ardebial,False,0.0
1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,5.073424,47.371,1.0,Ardebial,False,1.0
0.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,4.957707,46.528,0.0,Ardebial,False,0.0
0.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5.068088,47.321,1.0,Ardebial,False,1.0
0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5.072433,47.52,0.0,Ardebial,False,0.0
0.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,5.076362,47.073,0.0,Ardebial,False,0.0
0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,5.10611,47.718,0.0,Ardebial,False,0.0
1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,4.853528,45.585,0.0,Ardebial,False,0.0
1.0,3.0,4.0,0.0,2.0,1.0,1.0,1.0,4.943296,46.379,0.0,Ardebial,False,0.0
1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,4.85633,45.635,0.0,Ardebial,False,0.0
0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,5.039,47.073,1.0,Ardebial,False,1.0
0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,5.071677,47.47,1.0,Ardebial,False,1.0
0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,5.033645,46.974,0.0,Ardebial,False,0.0
1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.858312,45.685,0.0,Ardebial,False,0.0
0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,5.131176,47.569,1.0,Ardebial,True,1.0
0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.12537,47.817,1.0,Ardebial,True,1.0
1.0,1.0,4.0,1.0,2.0,4.0,2.0,0.0,5.053223,47.272,1.0,Ardebial,False,1.0
0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,5.093482,47.817,1.0,Ardebial,False,1.0
0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,5.12537,47.817,1.0,Ardebial,True,1.0
0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,5.050365,47.222,0.0,Ardebial,False,0.0
0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,5.063439,47.47,1.0,Ardebial,False,1.0
0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,5.076362,47.073,0.0,Ardebial,False,0.0
1.0,1.0,2.0,0.0,3.0,3.0,0.0,2.0,5.114321,47.123,0.0,Ardebial,False,0.0
1.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,4.853528,45.585,0.0,Ardebial,False,0.0
0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,5.116007,47.619,1.0,Ardebial,False,1.0
1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,4.858312,45.685,0.0,Ardebial,False,0.0
1.0,3.0,3.0,0.0,1.0,3.0,0.0,2.0,4.939491,46.28,0.0,Ardebial,False,0.0
0.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,5.042746,47.173,0.0,Ardebial,False,0.0
1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,5.115446,47.569,0.0,Ardebial,False,0.0
1.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,5.023585,46.974,0.0,Ardebial,False,0.0
